set_list_id,setlist_title,played_by,played_at,song_title,song_artist,song_youtube_id
38,2014-02-12,Omega,2014-02-12 13:03:00 -0800,happy,pharrell,y6Sxv-sUYtM
38,2014-02-12,Omega,2014-02-12 12:27:00 -0800,dirty laundry,bitter:sweet,jvQgBrQnqzk
38,2014-02-12,Asmer,2014-02-12 11:39:00 -0800,a thousand years,christina perri,rtOvBOTyX00
38,2014-02-12,Asmer,2014-02-12 11:27:00 -0800,Words,Skylar Grey,eZku7yyALbc
37,2014-02-11,Omega,2014-02-11 22:54:00 -0800,drink of you,jamar rogers,LBBzZXuluic
37,2014-02-11,Omega,2014-02-11 22:53:00 -0800,baby doll,Lavern baker,d0FX1l7jdfk
37,2014-02-11,Omega,2014-02-11 22:52:00 -0800,darker side,johnny lang,2TK3X2djj24
37,2014-02-11,Omega,2014-02-11 22:51:00 -0800,too Much butt,saffire,igu2GHbgA8s
37,2014-02-11,Omega,2014-02-11 22:50:00 -0800,the mating game,bitter:sweet,2VljGLcxA1U
37,2014-02-11,Omega,2014-02-11 22:50:00 -0800,my man -he's a loving man,Betty lavett,tmx6QbIS5o8
37,2014-02-11,Omega,2014-02-11 22:35:00 -0800,jockey full of bourbon,joe bonamassa,v8lOSERcJFE
37,2014-02-11,Omega,2014-02-11 22:30:00 -0800,fireflies,mofro,NH9CUMMiC-k
37,2014-02-11,Omega,2014-02-11 22:27:00 -0800,in coming down with the blues,Marcia ball,0pZQVktWSv4
37,2014-02-11,Omega,2014-02-11 22:27:00 -0800,i'm coming down with the blues,Marcia ball,0pZQVktWSv4
37,2014-02-11,Omega,2014-02-11 22:27:00 -0800,I got love if you want it,slim harpo,eJncHZgBkWQ
37,2014-02-11,Omega,2014-02-11 22:26:00 -0800,crawlin' king snake,john Lee hooker,veam26T9WR4
37,2014-02-11,Omega,2014-02-11 22:26:00 -0800,close to my fire ,beth hart and joe bonamassa,3Kyi0a8zGbs
37,2014-02-11,Omega,2014-02-11 22:25:00 -0800,sugar,ayoe Angelica,yalnLWtHN4g
37,2014-02-11,Omega,2014-02-11 22:01:00 -0800,seven nation army,ben l'oncle soul,C4XKNNl31Gc
37,2014-02-11,Omega,2014-02-11 22:01:00 -0800,bad luck shadow,johnny otis,RidQIFVLoAc
37,2014-02-11,Omega,2014-02-11 22:00:00 -0800,smack you back,porterdavis,JNw8Dy4i2VQ
37,2014-02-11,Omega,2014-02-11 22:00:00 -0800,nobody knows you when you're down and out,emmy rossum,FVyrcFXKurA
37,2014-02-11,Omega,2014-02-11 21:59:00 -0800,rain in the Valley,the steel wheels,DfTYH5G3hm4
37,2014-02-11,Omega,2014-02-11 21:59:00 -0800,have you ever loved a woman,Derek and the dominos,kVRQd8WN4i0
37,2014-02-11,Omega,2014-02-11 21:59:00 -0800,use me,bill withers,NcFaVfTDWcs
37,2014-02-11,Omega,2014-02-11 21:58:00 -0800,dark horse,katy perry,F9S-88WxPdE
37,2014-02-11,Omega,2014-02-11 21:58:00 -0800,slow dancing in a burning room,john mayer,IfFi4Q7ueA8
37,2014-02-11,Omega,2014-02-11 21:58:00 -0800,john the revelator,gov't mule,LB8SOCtSJWs
37,2014-02-11,Omega,2014-02-11 21:57:00 -0800,what he don't need,the random acronym,1zagQpB_c0M&list=PLU6LMsySMu34cYSeJVXnn9byMfbLv3Rmy
37,2014-02-11,Omega,2014-02-11 21:57:00 -0800,baby doll blues,Ronnie earl & the broadcasters,cTGeuHdN4Dw
37,2014-02-11,Omega,2014-02-11 21:56:00 -0800,seen it all before,Amos Lee,cGBx4XrGqz4
37,2014-02-11,Omega,2014-02-11 21:55:00 -0800,easy,lex land,D9NEFNVaBRo
37,2014-02-11,Omega,2014-02-11 21:55:00 -0800,whistlin' past the graveyard,tom waits,1Uo1G2Lb2EQ
37,2014-02-11,Omega,2014-02-11 21:54:00 -0800,drunk stripper,Bob log III,bb1uA_YFbf0
37,2014-02-11,Omega,2014-02-11 21:54:00 -0800,pussycat moan,Katie webster,rqi2629NmIc
37,2014-02-11,Omega,2014-02-11 21:54:00 -0800,river train,crystal monee hall,MNBOenzSNfA
37,2014-02-11,Omega,2014-02-11 21:53:00 -0800,road runner,Imelda may,HStk3qT82w4
37,2014-02-11,Omega,2014-02-11 21:53:00 -0800,bitch with a bad attitude,saffire and the uppity blues women,g7UIegj-TzE
37,2014-02-11,Omega,2014-02-11 21:52:00 -0800,House of cards,Brandon and leah,ja2zDj5NUSE
37,2014-02-11,Omega,2014-02-11 21:52:00 -0800,born under a bad sign,Albert king,2Py37G9qsfY
37,2014-02-11,Omega,2014-02-11 21:51:00 -0800,lucky thirteen blues,brother yusef,BJbl4jFnnEs
37,2014-02-11,Omega,2014-02-11 21:51:00 -0800,be easy,Sharon Jones and the dap kings,_puB-LAnWZM
37,2014-02-11,Omega,2014-02-11 21:51:00 -0800,stop falling,pink,xQ1qBYUMTog
37,2014-02-11,Omega,2014-02-11 21:50:00 -0800,oh death,jen titus,7sRnZWSLP5w
37,2014-02-11,NotHanz|phone,2014-02-11 06:16:00 -0800,love fool,the cardigans,bUIElvJRyNU
36,2014-02-10,Asmer,2014-02-10 17:38:00 -0800,Army of Me,Grisbi,O08iK3cWOXw
36,2014-02-10,Sammich,2014-02-10 03:04:00 -0800,We R 1,Machinedrum,WDZeLp_yWow
35,2014-02-08,Omega,2014-02-08 21:18:00 -0800,heaven,bitter:sweet,CT9hyLNDjOM
35,2014-02-08,Omega,2014-02-08 20:02:00 -0800,bluebird,Christina Perri,vO5NLUOD8v8
35,2014-02-08,Omega,2014-02-08 19:52:00 -0800,friday night,lily allen,A_BJyj7xdQs
35,2014-02-08,Omega,2014-02-08 19:49:00 -0800,one for the shareholder,maria taylor,ACVkAEL2ZsI
35,2014-02-08,Omega,2014-02-08 19:49:00 -0800,in a manner of speaking,nouvelle vogue,-uZlvKXnYU4
35,2014-02-08,Omega,2014-02-08 19:38:00 -0800,mad about you,hooverphonic,xVKGXgHDMvQ
35,2014-02-08,Omega,2014-02-08 19:36:00 -0800,the beacon,a fine frenzy,G-T3pn5shcg
35,2014-02-08,Omega,2014-02-08 19:29:00 -0800,breath of life,Florence + the machine,r0EVEXX9kpk
35,2014-02-08,Omega,2014-02-08 19:26:00 -0800,spectrum,Florence + the machine,iC-_lVzdiFE
35,2014-02-08,Omega,2014-02-08 19:26:00 -0800,the wrong direction,passenger,VvRVu78IHHo
35,2014-02-08,Omega,2014-02-08 19:22:00 -0800,my moon my man,feist,ltYq-jalYm0
35,2014-02-08,Omega,2014-02-08 19:21:00 -0800,trouble,bitter:sweet,PBECqpxLvGA
35,2014-02-08,Omega,2014-02-08 19:16:00 -0800,the beat goes on,Jojo effect,a6AKqkefy40
35,2014-02-08,Omega,2014-02-08 18:49:00 -0800,under control,Ellie goulding,lxNORk0vKd0
35,2014-02-08,Omega,2014-02-08 18:48:00 -0800,supreme illusion [Nickodemus remix],thievery corporation,9CReoWKYPQ0
35,2014-02-08,Omega,2014-02-08 18:40:00 -0800,is you is or is you ain't my baby (remix),Dina Washington,JCcWssaz5t8
35,2014-02-08,Omega,2014-02-08 18:37:00 -0800,start shootin',little people,yLJ-EPuW1UE
35,2014-02-08,Omega,2014-02-08 18:33:00 -0800,feel good inc.,skye,MirfeuCBdfA
35,2014-02-08,Omega,2014-02-08 18:27:00 -0800,video games,Lana Del rey,cE6wxDqdOV0
35,2014-02-08,Omega,2014-02-08 18:24:00 -0800,all the little lights,passenger,-HJVndAk_24
35,2014-02-08,Omega,2014-02-08 18:21:00 -0800,hallelujah,jason castro,z2nRxKC-OyA
35,2014-02-08,Omegaphone,2014-02-08 18:17:00 -0800,the lonely,Christina perri,HO4e4nCYBEo
35,2014-02-08,Omega,2014-02-08 18:10:00 -0800,angel,massive attack,hbe3CQamF8k
35,2014-02-08,Omega,2014-02-08 18:09:00 -0800,La Miranda,band (o) neon,oi0iytO8bhY
35,2014-02-08,Omega,2014-02-08 18:05:00 -0800,me and armani,emiliana torrini,6IrJKF1gTuw
35,2014-02-08,Omega,2014-02-08 18:01:00 -0800,stopwatch,delirium,mlYly9FTlHQ
35,2014-02-08,Omega,2014-02-08 18:01:00 -0800,stopwatch hearts,delirium,mlYly9FTlHQ
35,2014-02-08,Omega,2014-02-08 17:58:00 -0800,crave you (adventure club dubstep remix),flight facilities,ZeaIvjoH1FY
35,2014-02-08,Omega,2014-02-08 17:57:00 -0800,can't help falling in love,Ingrid michaelson,5sQeQC4hT10
35,2014-02-08,Omega,2014-02-08 17:41:00 -0800,heartlines,Florence and the machine,waiB8mWOJOA
35,2014-02-08,Omega,2014-02-08 17:22:00 -0800,ashes and wine,a fine frenzy,s4m-j2o7yUk
35,2014-02-08,Omega,2014-02-08 17:21:00 -0800,almost lover,a fine frenzy,EDEEzS7OV2k
35,2014-02-08,Omega,2014-02-08 17:20:00 -0800,teardrop,massive attack,u7K72X4eo_s
35,2014-02-08,Omega,2014-02-08 17:20:00 -0800,1940,the submarines,NVHQNGzPbOI
35,2014-02-08,Omega,2014-02-08 17:19:00 -0800,love the way you lie pt.III (demo),Skylar grey,PJgYRZ_JuzE
35,2014-02-08,Omega,2014-02-08 16:42:00 -0800,drunk in love,beyonce,p1JPKLa-Ofc
35,2014-02-08,Omega,2014-02-08 16:41:00 -0800,keep the heads ringing,Dr. dre,pjIMeVKgd84
35,2014-02-08,Omega,2014-02-08 16:36:00 -0800,gas pedal,sage the Gemini,X8LUd51IuiA
35,2014-02-08,Omega,2014-02-08 16:33:00 -0800,the monster,Eminem,EHkozMIXZ8w
35,2014-02-08,Omega,2014-02-08 16:28:00 -0800,dark horse,Katy Perry,F9S-88WxPdE
35,2014-02-08,Omega,2014-02-08 16:22:00 -0800,crazy,aerosmith,NMNgbISmF4I
35,2014-02-08,Omega,2014-02-08 16:18:00 -0800,true love,pink,zsmUOdmm02A
35,2014-02-08,Omega,2014-02-08 16:12:00 -0800,before I fall apart,the new electric sound,QBX-4CHTWGM
35,2014-02-08,Sammich,2014-02-08 11:56:00 -0800,Send It On,D,3cL4leeORpY
35,2014-02-08,Sammich,2014-02-08 11:50:00 -0800,The Line,D'Angelo,JrrhIX7e_Y8
34,2014-02-07,Omega,2014-02-07 08:28:00 -0800,safe and sound,capital cities,47dtFZ8CFo8
34,2014-02-07,Omega,2014-02-07 08:24:00 -0800,sex,the 1975,xeDGfk0UJw8
33,2014-02-06,Omega,2014-02-06 18:29:00 -0800,dissolve me,alt-j,Ab0Cw38AbWo
33,2014-02-06,Omega,2014-02-06 18:28:00 -0800,AEIOU Sometimes Y,Ebn,82vvqDz5dEU
33,2014-02-06,Asmer,2014-02-06 18:03:00 -0800,Days,Lucia,Z87arO2T-Yo
33,2014-02-06,Omega,2014-02-06 17:44:00 -0800,supremacy,muse,avM_UsVo0IA
33,2014-02-06,Omega,2014-02-06 17:41:00 -0800,shot at the night,killers,X4YK-DEkvcw
33,2014-02-06,Omega,2014-02-06 17:39:00 -0800,Helena,my chemical romance,KSNKCfxcYvE
33,2014-02-06,Omega,2014-02-06 17:29:00 -0800,follow me,muse,5kH0OEJxUlE
33,2014-02-06,Omega,2014-02-06 17:28:00 -0800,sweater weather,the neighborhood,GCdwKhTtNNw
32,2014-02-05,Asmer,2014-02-05 18:39:00 -0800,Smile,Telepopmusik,VoPegb-hueU
31,2014-02-04,Omega,2014-02-04 22:58:00 -0800,you can leave your hat on,joe cocker,kDR2fXoHdQw
31,2014-02-04,Omega,2014-02-04 22:57:00 -0800,back to black,Beyonce and Andre 3000,jxQWckbhVTU
31,2014-02-04,Omega,2014-02-04 22:55:00 -0800,wolf and I,oh land,V4wHMORwlHY
31,2014-02-04,Omega,2014-02-04 22:53:00 -0800,dear god,midge ure,5zYvPKQOSUs
31,2014-02-04,Omega,2014-02-04 22:51:00 -0800,it'll chew you up and spit you out,concrete blonde,aYRSu9O6Y10
31,2014-02-04,Omega,2014-02-04 22:50:00 -0800,river train,crystal monee hall,MNBOenzSNfA
31,2014-02-04,Omega,2014-02-04 22:49:00 -0800,track you down,matthew mayfield,mIOPs9ZgXwY
31,2014-02-04,Omega,2014-02-04 22:48:00 -0800,blues on the banjo,fruteland jackson,KnagLHNpTQE
31,2014-02-04,Omega,2014-02-04 22:47:00 -0800,you are my sunshine,leftover cuties,pf4LsEnHdWQ
31,2014-02-04,Omega,2014-02-04 22:47:00 -0800,goodbye,melody gardot,WPml7JMaKhY
31,2014-02-04,Omega,2014-02-04 22:46:00 -0800,tricksters and fools,lynx,E6PnI13ykXU
31,2014-02-04,Omega,2014-02-04 15:13:00 -0800,happy,pharrell williams,y6Sxv-sUYtM
31,2014-02-04,Omega,2014-02-04 11:05:00 -0800,why not you,Walter beasley,DdDhe-LojXk
31,2014-02-04,Sammich,2014-02-04 08:33:00 -0800,tha crossroads,bone thugs n harmony,o9IXAJg4Vm0
31,2014-02-04,Omega,2014-02-04 07:33:00 -0800,tha crossroads,bone thugs n harmony,o9IXAJg4Vm0
31,2014-02-04,Omega,2014-02-04 07:32:00 -0800,It'll chew you up & spit you out,concrete blonde,JIB0Mk3HuO8
31,2014-02-04,Omega,2014-02-04 07:30:00 -0800,dear god, Midge ure,5zYvPKQOSUs
30,2014-02-03,Omega,2014-02-03 20:37:00 -0800,asleep at the wheel,band of skulls,sRm7OS258DU
30,2014-02-03,Omega,2014-02-03 14:05:00 -0800,get u freak on,Missy Elliot,FPoKiGQzbSQ
30,2014-02-03,Sammich,2014-02-03 11:40:00 -0800,The Garden,Zero 7,fFA07V7CYAE&list=PL9BB6D9152986C5F6
29,2014-02-02,Omega,2014-02-02 20:30:00 -0800,the joker,Steve Miller band,pPOKJikcYMk
29,2014-02-02,Omega,2014-02-02 20:19:00 -0800,amber,311,SUFSB2plwzM
29,2014-02-02,Omega,2014-02-02 16:16:00 -0800,the longer i lay here,pedro the lion,ahcwtxBGDpM
29,2014-02-02,Omega,2014-02-02 16:15:00 -0800,Barton hollow,civil wars,ODOOo-R6kg8
29,2014-02-02,Omega,2014-02-02 16:08:00 -0800,that thing you do,a new found glory,31M7LJRn6sA
29,2014-02-02,Omega,2014-02-02 16:07:00 -0800,quando quando quando,Michael buble,HmxGxzY-iqg
29,2014-02-02,Omega,2014-02-02 15:33:00 -0800,I can't hear you,the dead weather,zj7jTtyCmOU
29,2014-02-02,Omega,2014-02-02 15:20:00 -0800,I'm your man,Michael buble,ep2lzX2EG58
29,2014-02-02,Omega,2014-02-02 14:26:00 -0800,one minute man,ludacris and Missy Elliot,XayUCLgxS5c
29,2014-02-02,Omega,2014-02-02 14:24:00 -0800,misery company,Kaiser Chiefs,R7OTusJbB3w
29,2014-02-02,Omega,2014-02-02 14:18:00 -0800,talk through the night,dog is dead,2ZTLJP74bLg
28,2014-02-01,Omega,2014-02-01 20:46:00 -0800,a girl like you,edwyn collins,nkKxGzm98AU
28,2014-02-01,Omega,2014-02-01 19:15:00 -0800,everybody wants to rule the world,Lorde,DaVA6sgOpws
27,2014-01-31,Omega,2014-01-31 23:46:00 -0800,tesselate,ellie Goulding,geSScmBWBtE
27,2014-01-31,Omega,2014-01-31 23:05:00 -0800,hush now,fink,qh-Ee957584
26,2014-01-29,Sammich,2014-01-29 14:59:00 -0800,Good Man,Raphael Saadiq,ZeKaHBMKows
26,2014-01-29,Asmer,2014-01-29 14:42:00 -0800,True Loves,Hooray for Earth,KVwSP51KVO8
25,2014-01-28,Omega,2014-01-28 22:32:00 -0800,love me like a river,melody gardot,GOHb36KD5us
25,2014-01-28,Omega,2014-01-28 22:32:00 -0800,hallelujah,Peggy Lee and ludacris,yrnuJffyTZw
25,2014-01-28,Omega,2014-01-28 22:31:00 -0800,drink of you,jamar rogers,LBBzZXuluic
25,2014-01-28,Omega,2014-01-28 22:29:00 -0800,stop falling,pink,xQ1qBYUMTog
25,2014-01-28,Omega,2014-01-28 22:27:00 -0800,drunk stripper,Bob log III,bb1uA_YFbf0
25,2014-01-28,Omega,2014-01-28 22:23:00 -0800,trouble,over the rhine,ADGI6PtO7p0
25,2014-01-28,Omega,2014-01-28 22:21:00 -0800,turn me on,norah jones,ED1B39W9b0E
25,2014-01-28,Omega,2014-01-28 22:20:00 -0800,woke up this morning ,Alabama 3,4Gbw60Iw-tA
25,2014-01-28,Omega,2014-01-28 22:13:00 -0800,pony,ginuwine,i7P6ut6HPR8
25,2014-01-28,Omega,2014-01-28 22:12:00 -0800,bring it on home,Joan osborne,y5wTanHvxoE
25,2014-01-28,Omega,2014-01-28 22:10:00 -0800,I let the blues in,fiona boyes,lltES-NfdKE
25,2014-01-28,Omega,2014-01-28 22:06:00 -0800,eric after hours blues,eric Clapton,hGp1y4MQxvE
25,2014-01-28,Omega,2014-01-28 22:05:00 -0800,perpetual blues machine,keb' mo',RDwxtKBdzY0
25,2014-01-28,Omega,2014-01-28 22:05:00 -0800,At last,Etta james,S-cbOl96RFM
25,2014-01-28,Omega,2014-01-28 21:48:00 -0800,you don't owe me nothing,clairy Browne and the bangin' rackettes,xxucK9a3qUA
25,2014-01-28,Omega,2014-01-28 21:47:00 -0800,rack 'em up,Jonny lang,CvA-nnrKIMs
25,2014-01-28,Omega,2014-01-28 21:42:00 -0800,close to my fire,beth hart and joe bonamassa,3Kyi0a8zGbs
25,2014-01-28,Omega,2014-01-28 21:34:00 -0800,john the revelator,gov't mule,LB8SOCtSJWs
25,2014-01-28,Omega,2014-01-28 21:34:00 -0800,blood like lemonade,morcheeba,VyRxTTegjXM
25,2014-01-28,Omega,2014-01-28 21:30:00 -0800,the mating game,bitter:sweet,2VljGLcxA1U
25,2014-01-28,Omega,2014-01-28 21:19:00 -0800,the regulator,clutch,Ia0HUBWdDkU
25,2014-01-28,Omega,2014-01-28 21:18:00 -0800,cheating man,Anthony David,Ew1xrZGOOr0
25,2014-01-28,Omega,2014-01-28 21:17:00 -0800,she could play that thing,fiona boyes,quhhuTKuIsA
25,2014-01-28,Omega,2014-01-28 21:06:00 -0800,meant,elizaveta,vylmeYJ_rOU
25,2014-01-28,Omega,2014-01-28 21:01:00 -0800,good morning little schoolgirl,Jonny lang,oF5JU28Ilhw
25,2014-01-28,Omega,2014-01-28 21:01:00 -0800,ain't no sunshine,Eva cassidy,d2Imv0UropE
25,2014-01-28,Omega,2014-01-28 21:00:00 -0800,nobody knows you when you're down and out,emmy rossum,FVyrcFXKurA
25,2014-01-28,Omega,2014-01-28 20:56:00 -0800,you need a great big woman,candye kane,hx3X-vGOkQ0
25,2014-01-28,Omega,2014-01-28 20:54:00 -0800,the mission (m is for milla),puscifer,qja7b6j9oUU
25,2014-01-28,Omega,2014-01-28 20:47:00 -0800,grinning in your face,little axe,
25,2014-01-28,Omega,2014-01-28 20:46:00 -0800,could've had me,lex land,VzO5gSQ8iy4
25,2014-01-28,Omega,2014-01-28 20:46:00 -0800,slow dancing in a burning room,john mayer,IfFi4Q7ueA8
25,2014-01-28,Omega,2014-01-28 20:40:00 -0800,too many tears,"buddy guy, Susan tedeschi, Derek trucks",M5miplogHBI
25,2014-01-28,Omega,2014-01-28 20:38:00 -0800,I'm coming down with the blues,Marcia ball,0pZQVktWSv4
25,2014-01-28,Omega,2014-01-28 20:27:00 -0800,get outta town blues,brother yusef,Uz-LbyAg-kQ
25,2014-01-28,Omega,2014-01-28 20:27:00 -0800,W. O. M. A. N.,Etta james,knYLtAuKj8c
25,2014-01-28,Omega,2014-01-28 20:26:00 -0800,young and beautiful,Lana Del rey,o_1aF54DO60
25,2014-01-28,Omega,2014-01-28 20:26:00 -0800,born under a bad sign,Albert king,2Py37G9qsfY
25,2014-01-28,Omega,2014-01-28 20:26:00 -0800,crawling the walls,David gross,LbUbiHRSnVE
25,2014-01-28,Omega,2014-01-28 20:25:00 -0800,rain in the valley,steel wheels,DfTYH5G3hm4
25,2014-01-28,Omega,2014-01-28 20:25:00 -0800,anyone,George butler,kjNc50zzYtc
25,2014-01-28,Omega,2014-01-28 20:25:00 -0800,how deep is the ocean,Billie holiday,gUG2SQK03tU
25,2014-01-28,Omega,2014-01-28 20:24:00 -0800,back and forth,Liam howard,lfyTf_t3yQU
25,2014-01-28,Omega,2014-01-28 20:24:00 -0800,coming back as a man,Caro emerald,zjlW-moh3E8
25,2014-01-28,Omega,2014-01-28 20:23:00 -0800,smokestack lightening,howlin' wolf,SqI2YStPK3E
25,2014-01-28,Omega,2014-01-28 20:23:00 -0800,baby doll,Lavern baker,d0FX1l7jdfk
25,2014-01-28,Omega,2014-01-28 20:23:00 -0800,nobody's fault,rising Appalachia and the human experience,hDeJlWL7JGc
25,2014-01-28,Omega,2014-01-28 20:22:00 -0800,Mississippi mud,black blood and the chocolate pickles,fda4IUPt_LA
25,2014-01-28,Omega,2014-01-28 20:21:00 -0800,superstition,sungha jung,DRqnWy9dRRo
